frame_number,timestamp,max_value,min_value,mean_value,std_value
3.760000000000000000e+02,1.759158786446408033e+09,1.599144786596298218e-01,-1.524892896413803101e-01,-1.023123393016708447e-05,1.284607841494423905e-02
3.770000000000000000e+02,1.759158786462610245e+09,1.593229025602340698e-01,-1.522099375724792480e-01,-6.750999627349047724e-06,1.285774504536959725e-02
3.780000000000000000e+02,1.759158786478450060e+09,1.598346531391143799e-01,-1.524752080440521240e-01,-4.196839852656872705e-06,1.284460672704976041e-02
3.790000000000000000e+02,1.759158786494010925e+09,1.598346531391143799e-01,-1.524822562932968140e-01,-2.808523518485334905e-06,1.283719257951553179e-02
3.800000000000000000e+02,1.759158786508290529e+09,1.599473357200622559e-01,-1.524845957756042480e-01,-1.139391518902186215e-06,1.284976687182311055e-02
3.810000000000000000e+02,1.759158786524150133e+09,1.597876995801925659e-01,-1.524658203125000000e-01,-6.168869899261887023e-06,1.285830171238798447e-02
3.820000000000000000e+02,1.759158786540618896e+09,1.596679836511611938e-01,-1.523179262876510620e-01,-1.931376477835583132e-06,1.284368056481950335e-02
3.830000000000000000e+02,1.759158786554783583e+09,1.594754904508590698e-01,-1.524493843317031860e-01,-1.642655882685704098e-06,1.283536181921626253e-02
3.840000000000000000e+02,1.759158786571162462e+09,1.596233844757080078e-01,-1.524775475263595581e-01,-2.890542036589165329e-06,1.285003750119750876e-02
3.850000000000000000e+02,1.759158786587216854e+09,1.599097698926925659e-01,-1.524587720632553101e-01,-4.547061545813155653e-06,1.284948581395966953e-02
3.860000000000000000e+02,1.759158786602396488e+09,1.596280783414840698e-01,-1.525268554687500000e-01,-8.279730059990881577e-06,1.284600699331023624e-02
3.870000000000000000e+02,1.759158786618250132e+09,1.599496901035308838e-01,-1.523719131946563721e-01,-1.852469559617509312e-06,1.283510469316810274e-02
3.880000000000000000e+02,1.759158786633266449e+09,1.595952063798904419e-01,-1.523930430412292480e-01,-5.176557724351574659e-06,1.284710598277646366e-02
3.890000000000000000e+02,1.759158786648907423e+09,1.598276197910308838e-01,-1.523437500000000000e-01,-2.466180771512705671e-06,1.284064806203706957e-02
3.900000000000000000e+02,1.759158786664210796e+09,1.590623259544372559e-01,-1.521465629339218140e-01,-5.466832973713271174e-06,1.283053073752435554e-02
3.910000000000000000e+02,1.759158786679563046e+09,1.601069718599319458e-01,-1.523507833480834961e-01,-3.343335209141543822e-06,1.284577151078164503e-02
3.920000000000000000e+02,1.759158786695226908e+09,1.597078889608383179e-01,-1.523108780384063721e-01,-3.007289739917156407e-06,1.283470775736530664e-02
3.930000000000000000e+02,1.759158786711293936e+09,1.599027365446090698e-01,-1.522803604602813721e-01,-5.941672407244926111e-06,1.283636332165601079e-02
3.940000000000000000e+02,1.759158786726516485e+09,1.597900539636611938e-01,-1.522780209779739380e-01,-2.526130631413399183e-06,1.283379932099061073e-02
3.950000000000000000e+02,1.759158786742236614e+09,1.598370075225830078e-01,-1.523437500000000000e-01,-5.135525413077639853e-06,1.284490708265874186e-02
3.960000000000000000e+02,1.759158786757393122e+09,1.597313731908798218e-01,-1.523460894823074341e-01,-5.574109959726932932e-06,1.283070593061175386e-02
3.970000000000000000e+02,1.759158786773375034e+09,1.596515476703643799e-01,-1.523273140192031860e-01,-1.451770841597824012e-06,1.283669156785440836e-02
3.980000000000000000e+02,1.759158786788981676e+09,1.597947478294372559e-01,-1.523132324218750000e-01,-3.567357767007794545e-06,1.284308032465061172e-02
3.990000000000000000e+02,1.759158786804512978e+09,1.597876995801925659e-01,-1.524611264467239380e-01,-8.380810537121476679e-07,1.284705295928633730e-02
4.000000000000000000e+02,1.759158786819562197e+09,1.599168181419372559e-01,-1.522568911314010620e-01,-9.974247536004647038e-07,1.283528083873185753e-02
4.010000000000000000e+02,1.759158786835016012e+09,1.599332541227340698e-01,-1.522428095340728760e-01,-3.060955794418293189e-06,1.284155812197517593e-02
4.020000000000000000e+02,1.759158786850930214e+09,1.597783118486404419e-01,-1.522827148437500000e-01,-2.655494151815795948e-06,1.283442875758084890e-02
4.030000000000000000e+02,1.759158786866276026e+09,1.601046174764633179e-01,-1.523367017507553101e-01,-4.520244173729117047e-06,1.283253662728352056e-02
4.040000000000000000e+02,1.759158786882060051e+09,1.599262058734893799e-01,-1.522428095340728760e-01,-2.463051249599884245e-06,1.283927736066684845e-02
4.050000000000000000e+02,1.759158786896278620e+09,1.599731594324111938e-01,-1.523789614439010620e-01,-4.722196336459052599e-06,1.282087306498299120e-02
4.060000000000000000e+02,1.759158786912494183e+09,1.599191725254058838e-01,-1.524658203125000000e-01,-3.165052416665109499e-06,1.282491655004287280e-02
4.070000000000000000e+02,1.759158786928467751e+09,1.595482677221298218e-01,-1.523343622684478760e-01,-5.771296091350655995e-06,1.285520992014471502e-02
4.080000000000000000e+02,1.759158786943994999e+09,1.592923849821090698e-01,-1.523273140192031860e-01,-6.003216500115867861e-06,1.284753555499167088e-02
4.090000000000000000e+02,1.759158786959983587e+09,1.597290188074111938e-01,-1.525151133537292480e-01,-1.417065833316071398e-06,1.284510076806524501e-02
4.100000000000000000e+02,1.759158786975136042e+09,1.590740680694580078e-01,-1.524306088685989380e-01,-5.304326275722570666e-06,1.283449304783046072e-02
4.110000000000000000e+02,1.759158786990134954e+09,1.600083708763122559e-01,-1.523883491754531860e-01,-2.295799708276130944e-06,1.284895458644793285e-02
4.120000000000000000e+02,1.759158787004538774e+09,1.598158776760101318e-01,-1.524376422166824341e-01,-2.138015635176343126e-06,1.284717407508263222e-02
4.130000000000000000e+02,1.759158787021157265e+09,1.597924083471298218e-01,-1.524658203125000000e-01,-4.870463889895740707e-06,1.283678022226094131e-02
4.140000000000000000e+02,1.759158787036226749e+09,1.596139967441558838e-01,-1.524493843317031860e-01,-7.629745202426683792e-06,1.284276167248600553e-02
4.150000000000000000e+02,1.759158787052313566e+09,1.594308912754058838e-01,-1.524141728878021240e-01,-3.668343342064139013e-06,1.283556823615581051e-02
4.160000000000000000e+02,1.759158787067844152e+09,1.595952063798904419e-01,-1.523296684026718140e-01,-5.731862696211220703e-06,1.284475161940397056e-02
4.170000000000000000e+02,1.759158787083064795e+09,1.596045941114425659e-01,-1.524399966001510620e-01,-1.273498308747274666e-06,1.283493462278930547e-02
4.180000000000000000e+02,1.759158787098688602e+09,1.595036536455154419e-01,-1.524047851562500000e-01,-4.581777213763993376e-06,1.284189552313741954e-02
4.190000000000000000e+02,1.759158787114700556e+09,1.592900305986404419e-01,-1.524493843317031860e-01,-5.960615024889036910e-06,1.284410059751184621e-02
4.200000000000000000e+02,1.759158787130420208e+09,1.596233844757080078e-01,-1.522709727287292480e-01,-1.153609503646333058e-06,1.284310799587879207e-02
4.210000000000000000e+02,1.759158787144616365e+09,1.595553010702133179e-01,-1.523742675781250000e-01,-3.881308928964333240e-06,1.285430999902408868e-02
4.220000000000000000e+02,1.759158787161269665e+09,1.599825471639633179e-01,-1.524047851562500000e-01,-2.185371281710700640e-06,1.284787902668709653e-02
4.230000000000000000e+02,1.759158787176407814e+09,1.593299359083175659e-01,-1.521700322628021240e-01,-4.389306449562961440e-06,1.285592268259330186e-02
4.240000000000000000e+02,1.759158787192141056e+09,1.597266644239425659e-01,-1.525479853153228760e-01,5.770455044835069916e-07,1.284517995795930907e-02
4.250000000000000000e+02,1.759158787207343340e+09,1.597642302513122559e-01,-1.525550186634063721e-01,-2.696509452696636233e-06,1.284437528429728352e-02
4.260000000000000000e+02,1.759158787223144054e+09,1.599285602569580078e-01,-1.524728536605834961e-01,-5.441560344151899114e-06,1.285199420091351873e-02
4.270000000000000000e+02,1.759158787238296747e+09,1.591515392065048218e-01,-1.524353027343750000e-01,-6.126271690086762128e-06,1.285794188357253579e-02
4.280000000000000000e+02,1.759158787253245115e+09,1.592759490013122559e-01,-1.525338888168334961e-01,-1.967641346086126172e-06,1.284075490433371318e-02
4.290000000000000000e+02,1.759158787268891811e+09,1.594754904508590698e-01,-1.521981954574584961e-01,-1.633184999883680244e-06,1.283705366399760621e-02
4.300000000000000000e+02,1.759158787284964323e+09,1.595318317413330078e-01,-1.523320078849792480e-01,-2.742266049545021198e-06,1.284465261066795871e-02
4.310000000000000000e+02,1.759158787300235748e+09,1.596891134977340698e-01,-1.525057256221771240e-01,-5.796557698178525091e-06,1.283624480169437421e-02
4.320000000000000000e+02,1.759158787314435482e+09,1.598651707172393799e-01,-1.525198072195053101e-01,-3.874994416811029206e-06,1.285070961648056634e-02
4.330000000000000000e+02,1.759158787330630541e+09,1.595811247825622559e-01,-1.524658203125000000e-01,-5.968514239724441225e-06,1.284539518107040597e-02
4.340000000000000000e+02,1.759158787346227169e+09,1.596773713827133179e-01,-1.525174677371978760e-01,3.751260739361270427e-07,1.285017266986683039e-02
4.350000000000000000e+02,1.759158787362102985e+09,1.599802076816558838e-01,-1.524329483509063721e-01,-5.249106544808103612e-06,1.284185626919668276e-02
4.360000000000000000e+02,1.759158787378209829e+09,1.595576554536819458e-01,-1.525855362415313721e-01,-7.796968562250293307e-06,1.284593596420721164e-02
4.370000000000000000e+02,1.759158787393127918e+09,1.597266644239425659e-01,-1.524493843317031860e-01,-1.527506332384594549e-06,1.284096264458615272e-02
4.380000000000000000e+02,1.759158787408358335e+09,1.599825471639633179e-01,-1.524235606193542480e-01,-2.117519916123700571e-06,1.284050612199928026e-02
4.390000000000000000e+02,1.759158787424221277e+09,1.598299592733383179e-01,-1.525550186634063721e-01,-1.484896057276987350e-06,1.283479022879305091e-02
4.400000000000000000e+02,1.759158787439289093e+09,1.596867591142654419e-01,-1.527686417102813721e-01,-2.843241304617549758e-06,1.284167235931368660e-02
4.410000000000000000e+02,1.759158787455109835e+09,1.601327955722808838e-01,-1.526723951101303101e-01,-5.373743140542804233e-06,1.283555623007828599e-02
4.420000000000000000e+02,1.759158787470383167e+09,1.599919348955154419e-01,-1.526841372251510620e-01,-2.687045623979526974e-06,1.284533909124042222e-02
4.430000000000000000e+02,1.759158787486297607e+09,1.597876995801925659e-01,-1.524681597948074341e-01,-4.861030028051103828e-06,1.284773613520195923e-02
4.440000000000000000e+02,1.759158787501760006e+09,1.596844196319580078e-01,-1.525479853153228760e-01,-2.314731804692386974e-06,1.283314694460591099e-02
4.450000000000000000e+02,1.759158787518305302e+09,1.593088209629058838e-01,-1.523766070604324341e-01,-6.506456266896337727e-06,1.284136299333018399e-02
4.460000000000000000e+02,1.759158787534406185e+09,1.596867591142654419e-01,-1.526254415512084961e-01,-6.534736109364119237e-07,1.284515126500276015e-02
4.470000000000000000e+02,1.759158787549598694e+09,1.599050760269165039e-01,-1.523977369070053101e-01,-3.254993644425725948e-06,1.283400206217558820e-02
4.480000000000000000e+02,1.759158787564799786e+09,1.599191725254058838e-01,-1.524963378906250000e-01,-2.696508451213391094e-06,1.282627767310930839e-02
4.490000000000000000e+02,1.759158787579996109e+09,1.598628312349319458e-01,-1.525996178388595581e-01,-3.646246245495838543e-06,1.283572161466369280e-02
4.500000000000000000e+02,1.759158787596043587e+09,1.595294773578643799e-01,-1.524353027343750000e-01,-5.152871823665136221e-06,1.284093756646146299e-02
4.510000000000000000e+02,1.759158787611084461e+09,1.600388884544372559e-01,-1.524540781974792480e-01,-3.657290474826192205e-06,1.283200010216909402e-02
4.520000000000000000e+02,1.759158787626333952e+09,1.597665846347808838e-01,-1.524165123701095581e-01,-5.542541460361570334e-06,1.283463304831823637e-02
4.530000000000000000e+02,1.759158787642364740e+09,1.597384065389633179e-01,-1.525902301073074341e-01,-6.752581660071315422e-06,1.283451999893489744e-02
4.540000000000000000e+02,1.759158787658417940e+09,1.595999002456665039e-01,-1.524705141782760620e-01,-3.106702626423025025e-06,1.284700986239804832e-02
4.550000000000000000e+02,1.759158787674473286e+09,1.594872325658798218e-01,-1.527076065540313721e-01,-4.932006895407089629e-06,1.283211295206594139e-02
4.560000000000000000e+02,1.759158787692154646e+09,1.597266644239425659e-01,-1.525268554687500000e-01,-8.088844036673172266e-06,1.284264828000538684e-02
4.570000000000000000e+02,1.759158787706243277e+09,1.593628078699111938e-01,-1.522122919559478760e-01,-6.471805704677535687e-07,1.284207858581505601e-02
4.580000000000000000e+02,1.759158787721894979e+09,1.595482677221298218e-01,-1.522803604602813721e-01,-1.191446444185232615e-06,1.284949481334028004e-02
4.590000000000000000e+02,1.759158787736909866e+09,1.600060313940048218e-01,-1.527216881513595581e-01,-3.766140908830630563e-06,1.284752207035738843e-02
4.600000000000000000e+02,1.759158787752193451e+09,1.596374660730361938e-01,-1.525620669126510620e-01,-5.709773343489105965e-06,1.285086698823117643e-02
4.610000000000000000e+02,1.759158787768043518e+09,1.590975373983383179e-01,-1.526019722223281860e-01,-4.796337252298232847e-06,1.285612039198404631e-02
4.620000000000000000e+02,1.759158787783177614e+09,1.597689241170883179e-01,-1.525315493345260620e-01,-4.039076143711891771e-06,1.284662522894707178e-02
4.630000000000000000e+02,1.759158787798430443e+09,1.597876995801925659e-01,-1.524423360824584961e-01,-4.728489295329900217e-06,1.284402565604265273e-02
4.640000000000000000e+02,1.759158787814336538e+09,1.593440324068069458e-01,-1.525010317564010620e-01,-3.527930131390251225e-06,1.285045908465057632e-02
4.650000000000000000e+02,1.759158787829288721e+09,1.597360670566558838e-01,-1.529000997543334961e-01,-5.987431734563879756e-06,1.284632870962242740e-02
4.660000000000000000e+02,1.759158787844363451e+09,1.599449962377548218e-01,-1.527428179979324341e-01,-6.028458956670972645e-06,1.284297729716749915e-02
4.670000000000000000e+02,1.759158787860015869e+09,1.598393470048904419e-01,-1.526723951101303101e-01,-4.749015050322825367e-06,1.283312066568324285e-02
4.680000000000000000e+02,1.759158787874870062e+09,1.599849015474319458e-01,-1.525949239730834961e-01,-6.391298531906936786e-06,1.285471890855506213e-02
4.690000000000000000e+02,1.759158787891058207e+09,1.597689241170883179e-01,-1.522709727287292480e-01,1.973254605124116366e-06,1.284908016603312879e-02
4.700000000000000000e+02,1.759158787906250477e+09,1.598816066980361938e-01,-1.525268554687500000e-01,-6.668960863667003747e-06,1.284719533211237455e-02
4.710000000000000000e+02,1.759158787922150850e+09,1.600787937641143799e-01,-1.523484438657760620e-01,-6.432338295628132444e-06,1.283627179621352199e-02
4.720000000000000000e+02,1.759158787938090801e+09,1.596656292676925659e-01,-1.526207476854324341e-01,-9.264251739369360494e-07,1.284076401715688286e-02
4.730000000000000000e+02,1.759158787953286648e+09,1.596233844757080078e-01,-1.524681597948074341e-01,-3.373312062829046081e-06,1.285349563043886208e-02
4.740000000000000000e+02,1.759158787968075037e+09,1.597642302513122559e-01,-1.526348441839218140e-01,-7.254287918238978224e-06,1.285514521132331833e-02
4.750000000000000000e+02,1.759158787983563423e+09,1.599191725254058838e-01,-1.526090204715728760e-01,-5.930634412354060108e-06,1.285513016527082761e-02
4.760000000000000000e+02,1.759158787999375582e+09,1.595013141632080078e-01,-1.524845957756042480e-01,-8.148784689468058188e-06,1.285038972589091708e-02
4.770000000000000000e+02,1.759158788015344381e+09,1.598252654075622559e-01,-1.525385826826095581e-01,-4.267816739266274845e-06,1.284702002799332013e-02
4.780000000000000000e+02,1.759158788031447411e+09,1.593839377164840698e-01,-1.523014903068542480e-01,-7.101250426627860255e-06,1.284670334337773175e-02
4.790000000000000000e+02,1.759158788047019720e+09,1.597924083471298218e-01,-1.524869501590728760e-01,-4.417697293780948595e-06,1.284179896032111926e-02
4.800000000000000000e+02,1.759158788063044786e+09,1.599379479885101318e-01,-1.526653617620468140e-01,-5.993751928919800918e-06,1.284898269332314033e-02
4.810000000000000000e+02,1.759158788078610420e+09,1.595928668975830078e-01,-1.523930430412292480e-01,-2.844796251145120794e-06,1.285193816588190568e-02
4.820000000000000000e+02,1.759158788094145775e+09,1.595787853002548218e-01,-1.523179262876510620e-01,-5.963776107276522604e-06,1.284023797791890298e-02
4.830000000000000000e+02,1.759158788109039783e+09,1.596726775169372559e-01,-1.525127738714218140e-01,-4.790027116782571608e-06,1.284621976059767065e-02
4.840000000000000000e+02,1.759158788125082731e+09,1.598017960786819458e-01,-1.524071246385574341e-01,-3.223426880923906710e-06,1.284317900703722641e-02
4.850000000000000000e+02,1.759158788140208483e+09,1.599614173173904419e-01,-1.526019722223281860e-01,-1.686824137345132347e-06,1.283721613951753666e-02
4.860000000000000000e+02,1.759158788155237675e+09,1.600600183010101318e-01,-1.525456309318542480e-01,-6.266683503665546448e-06,1.284910065894359285e-02
4.870000000000000000e+02,1.759158788171206474e+09,1.603464186191558838e-01,-1.526395380496978760e-01,-5.712929934635280987e-06,1.284837130690815593e-02
4.880000000000000000e+02,1.759158788186593771e+09,1.601163595914840698e-01,-1.526418775320053101e-01,-3.786647673384704066e-06,1.284841996618076541e-02
4.890000000000000000e+02,1.759158788202486753e+09,1.600177586078643799e-01,-1.527592539787292480e-01,-2.395197837955414673e-06,1.284742551590787631e-02
4.900000000000000000e+02,1.759158788218200684e+09,1.600083708763122559e-01,-1.525620669126510620e-01,-4.711143206091086444e-06,1.284416743370660544e-02
4.910000000000000000e+02,1.759158788233619452e+09,1.600811481475830078e-01,-1.524822562932968140e-01,-6.443383303346592436e-06,1.284396623804227693e-02
4.920000000000000000e+02,1.759158788248950243e+09,1.600952297449111938e-01,-1.523953974246978760e-01,-5.884880634450275120e-06,1.284513282431433596e-02
4.930000000000000000e+02,1.759158788265017033e+09,1.597524881362915039e-01,-1.526911705732345581e-01,-7.626585523246498513e-06,1.284476364224511336e-02
4.940000000000000000e+02,1.759158788280995846e+09,1.598463952541351318e-01,-1.525949239730834961e-01,-8.388575007688570134e-06,1.284590152343104835e-02
4.950000000000000000e+02,1.759158788297291756e+09,1.599402874708175659e-01,-1.525573730468750000e-01,-2.840094792176269973e-06,1.286860742030548378e-02
4.960000000000000000e+02,1.759158788313332558e+09,1.597337126731872559e-01,-1.524634659290313721e-01,-5.518878224154744026e-06,1.284027156166850196e-02
4.970000000000000000e+02,1.759158788329109192e+09,1.597196310758590698e-01,-1.524212211370468140e-01,-6.997116302852279837e-06,1.283953400025543944e-02
4.980000000000000000e+02,1.759158788344348192e+09,1.598440408706665039e-01,-1.526231020689010620e-01,-4.195259969440984239e-06,1.284693625551652958e-02
4.990000000000000000e+02,1.759158788360311270e+09,1.596468538045883179e-01,-1.524564325809478760e-01,-6.899312019394069197e-06,1.283920195521270902e-02
5.000000000000000000e+02,1.759158788376012325e+09,1.597971022129058838e-01,-1.524986773729324341e-01,-4.449241848314531155e-06,1.284630746555262895e-02
5.010000000000000000e+02,1.759158788390406847e+09,1.598604768514633179e-01,-1.525831967592239380e-01,-6.956104092603132569e-06,1.285110563711294035e-02
5.020000000000000000e+02,1.759158788407388926e+09,1.598252654075622559e-01,-1.527099609375000000e-01,-5.064528689795909166e-06,1.284888366824965024e-02
5.030000000000000000e+02,1.759158788424357176e+09,1.595975607633590698e-01,-1.524963378906250000e-01,-6.175180512751242211e-06,1.283464402546350032e-02
5.040000000000000000e+02,1.759158788439315796e+09,1.593886315822601318e-01,-1.524822562932968140e-01,-4.256789794155377696e-06,1.285121832178723333e-02
5.050000000000000000e+02,1.759158788454526424e+09,1.596163362264633179e-01,-1.527099609375000000e-01,-1.194606946983772190e-06,1.284528254610421173e-02
5.060000000000000000e+02,1.759158788469737291e+09,1.592806428670883179e-01,-1.523202657699584961e-01,-5.167080192397592373e-06,1.285296060410236890e-02
5.070000000000000000e+02,1.759158788485287666e+09,1.596867591142654419e-01,-1.526043266057968140e-01,-3.237652107702982240e-06,1.286227135838010141e-02
5.080000000000000000e+02,1.759158788501293421e+09,1.596045941114425659e-01,-1.524611264467239380e-01,-5.167087319217634419e-06,1.284477471383931382e-02
5.090000000000000000e+02,1.759158788517812252e+09,1.596609354019165039e-01,-1.523531377315521240e-01,-3.958608634048021974e-06,1.284944347064000819e-02
5.100000000000000000e+02,1.759158788533374548e+09,1.598886549472808838e-01,-1.524705141782760620e-01,1.564649948089868020e-06,1.284453872028112030e-02
5.110000000000000000e+02,1.759158788548248053e+09,1.599402874708175659e-01,-1.525949239730834961e-01,-1.677367895390782599e-06,1.286879174700032193e-02
5.120000000000000000e+02,1.759158788563240767e+09,1.599942892789840698e-01,-1.526770889759063721e-01,-6.268241128710024184e-06,1.285389656840673148e-02
5.130000000000000000e+02,1.759158788579211235e+09,1.596679836511611938e-01,-1.525785028934478760e-01,-1.781502974349726774e-06,1.284021081779532746e-02
5.140000000000000000e+02,1.759158788594095707e+09,1.594402790069580078e-01,-1.526137143373489380e-01,-3.245529940550211287e-06,1.284031411224076900e-02
5.150000000000000000e+02,1.759158788609395742e+09,1.596750319004058838e-01,-1.524188667535781860e-01,-6.916649774654214698e-06,1.285711149979490431e-02
5.160000000000000000e+02,1.759158788625418186e+09,1.594778299331665039e-01,-1.526418775320053101e-01,-4.095861708196690836e-06,1.285899291021886000e-02
5.170000000000000000e+02,1.759158788641354322e+09,1.595693826675415039e-01,-1.527451723814010620e-01,-3.592602578897464393e-06,1.285170777171117454e-02
5.180000000000000000e+02,1.759158788657210827e+09,1.598041355609893799e-01,-1.525503247976303101e-01,-4.910005537061395352e-07,1.285419196929258288e-02
5.190000000000000000e+02,1.759158788672159910e+09,1.599520295858383179e-01,-1.524775475263595581e-01,-6.159401367210282110e-06,1.285316074409539183e-02
5.200000000000000000e+02,1.759158788687552929e+09,1.597102433443069458e-01,-1.525456309318542480e-01,-3.215550876387179044e-06,1.284464018884936241e-02
5.210000000000000000e+02,1.759158788703436613e+09,1.596398204565048218e-01,-1.525338888168334961e-01,-2.918937638387384237e-06,1.284773889221401018e-02
5.220000000000000000e+02,1.759158788719152927e+09,1.595247834920883179e-01,-1.523061841726303101e-01,-3.540556975782305998e-06,1.284221155720571481e-02
5.230000000000000000e+02,1.759158788734657288e+09,1.596398204565048218e-01,-1.523484438657760620e-01,-1.757823276930579485e-06,1.283416339917274780e-02
5.240000000000000000e+02,1.759158788750597954e+09,1.596468538045883179e-01,-1.523953974246978760e-01,-7.408876732456910957e-06,1.284370974608917484e-02
5.250000000000000000e+02,1.759158788766131163e+09,1.599097698926925659e-01,-1.524799019098281860e-01,4.287657845687194143e-07,1.284034570110533131e-02
5.260000000000000000e+02,1.759158788780256510e+09,1.592642068862915039e-01,-1.524188667535781860e-01,-1.172536023906564238e-06,1.285300025858218849e-02
5.270000000000000000e+02,1.759158788794718027e+09,1.599191725254058838e-01,-1.523789614439010620e-01,-4.622798865521647393e-06,1.285692107798001686e-02
5.280000000000000000e+02,1.759158788811362743e+09,1.593346446752548218e-01,-1.522944420576095581e-01,-2.467756252114120775e-06,1.286464837641330614e-02
5.290000000000000000e+02,1.759158788827126026e+09,1.595036536455154419e-01,-1.524752080440521240e-01,-2.702819617398031468e-06,1.284407586654828098e-02
5.300000000000000000e+02,1.759158788842942238e+09,1.592102199792861938e-01,-1.525620669126510620e-01,-2.341544577960473286e-06,1.285053266420498400e-02
5.310000000000000000e+02,1.759158788858119726e+09,1.594308912754058838e-01,-1.522686332464218140e-01,-9.737408974434470605e-07,1.285906088804182786e-02
5.320000000000000000e+02,1.759158788873581409e+09,1.599989831447601318e-01,-1.524540781974792480e-01,-7.135934325983775028e-06,1.285069574068161899e-02
5.330000000000000000e+02,1.759158788889110088e+09,1.601398289203643799e-01,-1.523789614439010620e-01,-2.877938273834070626e-06,1.284490549700362944e-02
5.340000000000000000e+02,1.759158788904309988e+09,1.598417013883590698e-01,-1.524564325809478760e-01,-3.472712046184443207e-06,1.284532487667641720e-02
5.350000000000000000e+02,1.759158788920369864e+09,1.601163595914840698e-01,-1.524376422166824341e-01,-1.644239305168441427e-06,1.283447108676773717e-02
5.360000000000000000e+02,1.759158788934891939e+09,1.598604768514633179e-01,-1.526747494935989380e-01,-3.275501900355520406e-06,1.285614602991332067e-02
5.370000000000000000e+02,1.759158788951517344e+09,1.597806662321090698e-01,-1.523367017507553101e-01,-4.793167760293658759e-06,1.283936495218591760e-02
5.380000000000000000e+02,1.759158788966280699e+09,1.590599864721298218e-01,-1.523484438657760620e-01,-1.798842278287426533e-06,1.283941097246903834e-02
5.390000000000000000e+02,1.759158788981748343e+09,1.596914529800415039e-01,-1.523367017507553101e-01,-3.458514294182898107e-06,1.285069792123570004e-02
5.400000000000000000e+02,1.759158788996850252e+09,1.595740765333175659e-01,-1.524634659290313721e-01,-4.040643853879070754e-06,1.284435318531036187e-02
5.410000000000000000e+02,1.759158789011965513e+09,1.596632897853851318e-01,-1.523836553096771240e-01,-2.494573301474232399e-06,1.284036686480823780e-02
5.420000000000000000e+02,1.759158789028129339e+09,1.591515392065048218e-01,-1.522592306137084961e-01,-3.362249437776471129e-06,1.284643769760865362e-02
5.430000000000000000e+02,1.759158789043814898e+09,1.597501486539840698e-01,-1.524775475263595581e-01,-3.631930954598115333e-07,1.284639144332360913e-02
5.440000000000000000e+02,1.759158789059576988e+09,1.596820652484893799e-01,-1.524845957756042480e-01,-3.774027698794867246e-06,1.283666129630578120e-02
5.450000000000000000e+02,1.759158789075082541e+09,1.598299592733383179e-01,-1.524259150028228760e-01,-3.284965925885327149e-06,1.284815609645329620e-02
5.460000000000000000e+02,1.759158789089376926e+09,1.590294688940048218e-01,-1.523695737123489380e-01,-3.308627918107548428e-06,1.285123048936988657e-02
5.470000000000000000e+02,1.759158789106083393e+09,1.593581140041351318e-01,-1.522615849971771240e-01,5.328157799315811592e-08,1.283955733802373024e-02
5.480000000000000000e+02,1.759158789121321917e+09,1.597595363855361938e-01,-1.524212211370468140e-01,-4.955676816369412681e-06,1.283726263572271091e-02
5.490000000000000000e+02,1.759158789135977507e+09,1.599074304103851318e-01,-1.522451490163803101e-01,-5.337458035118318284e-06,1.283163557076793040e-02
5.500000000000000000e+02,1.759158789152229548e+09,1.593721956014633179e-01,-1.524376422166824341e-01,-2.074914892308922710e-06,1.284170021752716224e-02
5.510000000000000000e+02,1.759158789168728590e+09,1.602665930986404419e-01,-1.526184082031250000e-01,-5.768150865220935051e-06,1.284847520738391716e-02
5.520000000000000000e+02,1.759158789183869600e+09,1.600107252597808838e-01,-1.524845957756042480e-01,-6.440229523963186815e-06,1.285409057652893948e-02
5.530000000000000000e+02,1.759158789199078560e+09,1.595294773578643799e-01,-1.524728536605834961e-01,-5.492065710960579222e-06,1.285503810787403355e-02
5.540000000000000000e+02,1.759158789214864016e+09,1.599614173173904419e-01,-1.521817743778228760e-01,-2.420451724469051858e-06,1.284706697874233791e-02
5.550000000000000000e+02,1.759158789230842352e+09,1.594308912754058838e-01,-1.522991508245468140e-01,-5.223874974226125750e-06,1.285336447429706944e-02
5.560000000000000000e+02,1.759158789246008873e+09,1.593440324068069458e-01,-1.524658203125000000e-01,-3.900234764200245208e-06,1.284732530621996403e-02
5.570000000000000000e+02,1.759158789261177540e+09,1.600858420133590698e-01,-1.522381156682968140e-01,-4.603876990988468652e-06,1.284036173325164495e-02
5.580000000000000000e+02,1.759158789276314735e+09,1.596069484949111938e-01,-1.523625254631042480e-01,-6.225653133166512796e-06,1.282497052081791461e-02
5.590000000000000000e+02,1.759158789292329073e+09,1.594543606042861938e-01,-1.522240191698074341e-01,-4.805772431321016438e-06,1.284912787743597642e-02
5.600000000000000000e+02,1.759158789307218790e+09,1.596914529800415039e-01,-1.523367017507553101e-01,-5.862796750156737807e-06,1.284214030568277265e-02
5.610000000000000000e+02,1.759158789322286129e+09,1.600576639175415039e-01,-1.523907035589218140e-01,-2.554535519928772104e-06,1.284424409980952815e-02
5.620000000000000000e+02,1.759158789337538719e+09,1.597994416952133179e-01,-1.523202657699584961e-01,-6.840921531708958401e-06,1.283959570125615610e-02
5.630000000000000000e+02,1.759158789353378534e+09,1.598839610815048218e-01,-1.525972783565521240e-01,-3.824509272201412727e-06,1.284336758565428858e-02
